Epoch	Training Loss	Validation Loss
2222	0.7201	0.5730
2223	0.7201	0.5730
2224	0.7200	0.5729
2225	0.7199	0.5728
2226	0.7198	0.5727
2227	0.7198	0.5726
2228	0.7197	0.5725
2229	0.7196	0.5724
2230	0.7196	0.5723
2231	0.7195	0.5722
2232	0.7194	0.5721
2233	0.7193	0.5720
2234	0.7193	0.5720
2235	0.7192	0.5719
2236	0.7191	0.5718
2237	0.7190	0.5717
2238	0.7190	0.5716
2239	0.7189	0.5715
2240	0.7188	0.5714
2241	0.7187	0.5713
2242	0.7187	0.5712
2243	0.7186	0.5711
2244	0.7185	0.5711
2245	0.7184	0.5710
2246	0.7184	0.5709
2247	0.7183	0.5708
2248	0.7182	0.5707
2249	0.7181	0.5706
2250	0.7181	0.5705
2251	0.7180	0.5704
2252	0.7179	0.5703
2253	0.7178	0.5703
2254	0.7178	0.5702
2255	0.7177	0.5701
2256	0.7176	0.5700
2257	0.7176	0.5699
2258	0.7175	0.5698
2259	0.7174	0.5697
2260	0.7173	0.5696
2261	0.7173	0.5695
2262	0.7172	0.5694
2263	0.7171	0.5694
2264	0.7170	0.5693
2265	0.7170	0.5692
2266	0.7169	0.5691
2267	0.7168	0.5690
2268	0.7167	0.5689
2269	0.7167	0.5688
2270	0.7166	0.5687
2271	0.7165	0.5686
2272	0.7164	0.5685
2273	0.7164	0.5685
2274	0.7163	0.5684
2275	0.7162	0.5683
2276	0.7162	0.5682
2277	0.7161	0.5681
2278	0.7160	0.5680
2279	0.7159	0.5679
2280	0.7159	0.5678
2281	0.7158	0.5677
2282	0.7157	0.5677
2283	0.7156	0.5676
2284	0.7156	0.5675
2285	0.7155	0.5674
2286	0.7154	0.5673
2287	0.7153	0.5672
2288	0.7153	0.5671
2289	0.7152	0.5670
2290	0.7151	0.5669
2291	0.7151	0.5669
2292	0.7150	0.5668
2293	0.7149	0.5667
2294	0.7148	0.5666
2295	0.7148	0.5665
2296	0.7147	0.5664
2297	0.7146	0.5663
2298	0.7145	0.5662
2299	0.7145	0.5661
2300	0.7144	0.5661
2301	0.7143	0.5660
2302	0.7143	0.5659
2303	0.7142	0.5658
2304	0.7141	0.5657
2305	0.7140	0.5656
2306	0.7140	0.5655
2307	0.7139	0.5654
2308	0.7138	0.5654
2309	0.7137	0.5653
2310	0.7137	0.5652
2311	0.7136	0.5651
2312	0.7135	0.5650
2313	0.7135	0.5649
2314	0.7134	0.5648
2315	0.7133	0.5647
2316	0.7132	0.5646
2317	0.7132	0.5646
2318	0.7131	0.5645
2319	0.7130	0.5644
2320	0.7129	0.5643
2321	0.7129	0.5642
2322	0.7128	0.5641
2323	0.7127	0.5640
2324	0.7127	0.5639
2325	0.7126	0.5639
2326	0.7125	0.5638
2327	0.7124	0.5637
2328	0.7124	0.5636
2329	0.7123	0.5635
2330	0.7122	0.5634
2331	0.7121	0.5633
2332	0.7121	0.5632
2333	0.7120	0.5631
2334	0.7119	0.5631
2335	0.7119	0.5630
2336	0.7118	0.5629
2337	0.7117	0.5628
2338	0.7116	0.5627
2339	0.7116	0.5626
2340	0.7115	0.5625
2341	0.7114	0.5624
2342	0.7114	0.5624
2343	0.7113	0.5623
2344	0.7112	0.5622
2345	0.7111	0.5621
2346	0.7111	0.5620
2347	0.7110	0.5619
2348	0.7109	0.5618
2349	0.7108	0.5617
2350	0.7108	0.5617
2351	0.7107	0.5616
2352	0.7106	0.5615
2353	0.7106	0.5614
2354	0.7105	0.5613
2355	0.7104	0.5612
2356	0.7103	0.5611
2357	0.7103	0.5610
2358	0.7102	0.5610
2359	0.7101	0.5609
2360	0.7101	0.5608
2361	0.7100	0.5607
2362	0.7099	0.5606
2363	0.7098	0.5605
2364	0.7098	0.5604
2365	0.7097	0.5603
2366	0.7096	0.5603
2367	0.7096	0.5602
2368	0.7095	0.5601
2369	0.7094	0.5600
2370	0.7093	0.5599
2371	0.7093	0.5598
2372	0.7092	0.5597
2373	0.7091	0.5597
2374	0.7091	0.5596
2375	0.7090	0.5595
2376	0.7089	0.5594
2377	0.7088	0.5593
2378	0.7088	0.5592
2379	0.7087	0.5591
2380	0.7086	0.5590
2381	0.7086	0.5590
2382	0.7085	0.5589
2383	0.7084	0.5588
2384	0.7083	0.5587
2385	0.7083	0.5586
2386	0.7082	0.5585
2387	0.7081	0.5584
2388	0.7081	0.5584
2389	0.7080	0.5583
2390	0.7079	0.5582
2391	0.7078	0.5581
2392	0.7078	0.5580
2393	0.7077	0.5579
2394	0.7076	0.5578
2395	0.7076	0.5577
2396	0.7075	0.5577
2397	0.7074	0.5576
2398	0.7073	0.5575
2399	0.7073	0.5574
2400	0.7072	0.5573
2401	0.7071	0.5572
2402	0.7071	0.5571
2403	0.7070	0.5571
2404	0.7069	0.5570
2405	0.7068	0.5569
2406	0.7068	0.5568
2407	0.7067	0.5567
2408	0.7066	0.5566
2409	0.7066	0.5565
2410	0.7065	0.5565
2411	0.7064	0.5564
2412	0.7063	0.5563
2413	0.7063	0.5562
2414	0.7062	0.5561
2415	0.7061	0.5560
2416	0.7061	0.5559
2417	0.7060	0.5559
2418	0.7059	0.5558
2419	0.7059	0.5557
2420	0.7058	0.5556
2421	0.7057	0.5555
2422	0.7056	0.5554
2423	0.7056	0.5553
2424	0.7055	0.5553
2425	0.7054	0.5552
2426	0.7054	0.5551
2427	0.7053	0.5550
2428	0.7052	0.5549
2429	0.7051	0.5548
2430	0.7051	0.5547
2431	0.7050	0.5547
2432	0.7049	0.5546
2433	0.7049	0.5545
2434	0.7048	0.5544
2435	0.7047	0.5543
2436	0.7047	0.5542
2437	0.7046	0.5541
2438	0.7045	0.5541
2439	0.7044	0.5540
2440	0.7044	0.5539
2441	0.7043	0.5538
2442	0.7042	0.5537
2443	0.7042	0.5536
2444	0.7041	0.5535
2445	0.7040	0.5535
2446	0.7040	0.5534
2447	0.7039	0.5533
2448	0.7038	0.5532
2449	0.7037	0.5531
2450	0.7037	0.5530
2451	0.7036	0.5529
2452	0.7035	0.5529
2453	0.7035	0.5528
2454	0.7034	0.5527
2455	0.7033	0.5526
2456	0.7033	0.5525
2457	0.7032	0.5524
2458	0.7031	0.5523
2459	0.7030	0.5523
2460	0.7030	0.5522
2461	0.7029	0.5521
2462	0.7028	0.5520
2463	0.7028	0.5519
2464	0.7027	0.5518
2465	0.7026	0.5518
2466	0.7026	0.5517
2467	0.7025	0.5516
2468	0.7024	0.5515
2469	0.7023	0.5514
2470	0.7023	0.5513
2471	0.7022	0.5512
2472	0.7021	0.5512
2473	0.7021	0.5511
2474	0.7020	0.5510
2475	0.7019	0.5509
2476	0.7019	0.5508
2477	0.7018	0.5507
2478	0.7017	0.5507
2479	0.7016	0.5506
2480	0.7016	0.5505
2481	0.7015	0.5504
2482	0.7014	0.5503
2483	0.7014	0.5502
2484	0.7013	0.5501
2485	0.7012	0.5501
2486	0.7012	0.5500
2487	0.7011	0.5499
2488	0.7010	0.5498
2489	0.7009	0.5497
2490	0.7009	0.5496
2491	0.7008	0.5496
2492	0.7007	0.5495
2493	0.7007	0.5494
2494	0.7006	0.5493
2495	0.7005	0.5492
2496	0.7005	0.5491
2497	0.7004	0.5491
2498	0.7003	0.5490
2499	0.7003	0.5489
2500	0.7002	0.5488
2501	0.7001	0.5487
2502	0.7000	0.5486
2503	0.7000	0.5485
2504	0.6999	0.5485
2505	0.6998	0.5484
2506	0.6998	0.5483
2507	0.6997	0.5482
2508	0.6996	0.5481
2509	0.6996	0.5480
2510	0.6995	0.5480
2511	0.6994	0.5479
2512	0.6994	0.5478
2513	0.6993	0.5477
2514	0.6992	0.5476
2515	0.6992	0.5475
2516	0.6991	0.5475
2517	0.6990	0.5474
2518	0.6989	0.5473
2519	0.6989	0.5472
2520	0.6988	0.5471
2521	0.6987	0.5470
2522	0.6987	0.5470
2523	0.6986	0.5469
2524	0.6985	0.5468
2525	0.6985	0.5467
2526	0.6984	0.5466
2527	0.6983	0.5465
2528	0.6983	0.5465
2529	0.6982	0.5464
2530	0.6981	0.5463
2531	0.6981	0.5462
2532	0.6980	0.5461
2533	0.6979	0.5460
2534	0.6978	0.5460
2535	0.6978	0.5459
2536	0.6977	0.5458
2537	0.6976	0.5457
2538	0.6976	0.5456
2539	0.6975	0.5455
2540	0.6974	0.5455
2541	0.6974	0.5454
2542	0.6973	0.5453
2543	0.6972	0.5452
2544	0.6972	0.5451
2545	0.6971	0.5450
2546	0.6970	0.5450
2547	0.6970	0.5449
2548	0.6969	0.5448
2549	0.6968	0.5447
2550	0.6967	0.5446
2551	0.6967	0.5445
2552	0.6966	0.5445
2553	0.6965	0.5444
2554	0.6965	0.5443
2555	0.6964	0.5442
2556	0.6963	0.5441
2557	0.6963	0.5440
2558	0.6962	0.5440
2559	0.6961	0.5439
2560	0.6961	0.5438
2561	0.6960	0.5437
2562	0.6959	0.5436
2563	0.6959	0.5436
2564	0.6958	0.5435
2565	0.6957	0.5434
2566	0.6957	0.5433
2567	0.6956	0.5432
2568	0.6955	0.5431
2569	0.6955	0.5431
2570	0.6954	0.5430
2571	0.6953	0.5429
2572	0.6953	0.5428
2573	0.6952	0.5427
2574	0.6951	0.5426
2575	0.6950	0.5426
2576	0.6950	0.5425
2577	0.6949	0.5424
2578	0.6948	0.5423
2579	0.6948	0.5422
2580	0.6947	0.5421
2581	0.6946	0.5421
2582	0.6946	0.5420
2583	0.6945	0.5419
2584	0.6944	0.5418
2585	0.6944	0.5417
2586	0.6943	0.5417
2587	0.6942	0.5416
2588	0.6942	0.5415
2589	0.6941	0.5414
2590	0.6940	0.5413
2591	0.6940	0.5412
2592	0.6939	0.5412
2593	0.6938	0.5411
2594	0.6938	0.5410
2595	0.6937	0.5409
2596	0.6936	0.5408
2597	0.6936	0.5408
2598	0.6935	0.5407
2599	0.6934	0.5406
2600	0.6934	0.5405
2601	0.6933	0.5404
2602	0.6932	0.5403
2603	0.6932	0.5403
2604	0.6931	0.5402
2605	0.6930	0.5401
2606	0.6930	0.5400
2607	0.6929	0.5399
2608	0.6928	0.5399
2609	0.6928	0.5398
2610	0.6927	0.5397
2611	0.6926	0.5396
2612	0.6925	0.5395
2613	0.6925	0.5394
2614	0.6924	0.5394
2615	0.6923	0.5393
2616	0.6923	0.5392
2617	0.6922	0.5391
2618	0.6921	0.5390
2619	0.6921	0.5390
2620	0.6920	0.5389
2621	0.6919	0.5388
2622	0.6919	0.5387
2623	0.6918	0.5386
2624	0.6917	0.5386
2625	0.6917	0.5385
2626	0.6916	0.5384
2627	0.6915	0.5383
2628	0.6915	0.5382
2629	0.6914	0.5381
2630	0.6913	0.5381
2631	0.6913	0.5380
2632	0.6912	0.5379
2633	0.6911	0.5378
2634	0.6911	0.5377
2635	0.6910	0.5377
2636	0.6909	0.5376
2637	0.6909	0.5375
2638	0.6908	0.5374
2639	0.6907	0.5373
2640	0.6907	0.5373
2641	0.6906	0.5372
2642	0.6905	0.5371
2643	0.6905	0.5370
2644	0.6904	0.5369
2645	0.6903	0.5369
2646	0.6903	0.5368
2647	0.6902	0.5367
2648	0.6901	0.5366
2649	0.6901	0.5365
2650	0.6900	0.5364
2651	0.6899	0.5364
2652	0.6899	0.5363
2653	0.6898	0.5362
2654	0.6897	0.5361
2655	0.6897	0.5360
2656	0.6896	0.5360
2657	0.6895	0.5359
2658	0.6895	0.5358
2659	0.6894	0.5357
2660	0.6893	0.5356
2661	0.6893	0.5356
2662	0.6892	0.5355
2663	0.6891	0.5354
2664	0.6891	0.5353
2665	0.6890	0.5352
2666	0.6889	0.5352
2667	0.6889	0.5351
2668	0.6888	0.5350
2669	0.6887	0.5349
2670	0.6887	0.5348
2671	0.6886	0.5348
2672	0.6885	0.5347
2673	0.6885	0.5346
2674	0.6884	0.5345
2675	0.6883	0.5344
2676	0.6883	0.5344
2677	0.6882	0.5343
2678	0.6882	0.5342
2679	0.6881	0.5341
2680	0.6880	0.5340
2681	0.6880	0.5340
2682	0.6879	0.5339
2683	0.6878	0.5338
2684	0.6878	0.5337
2685	0.6877	0.5336
2686	0.6876	0.5336
2687	0.6876	0.5335
2688	0.6875	0.5334
2689	0.6874	0.5333
2690	0.6874	0.5332
2691	0.6873	0.5332
2692	0.6872	0.5331
2693	0.6872	0.5330
2694	0.6871	0.5329
2695	0.6870	0.5328
2696	0.6870	0.5328
2697	0.6869	0.5327
2698	0.6868	0.5326
2699	0.6868	0.5325
2700	0.6867	0.5324
2701	0.6866	0.5324
2702	0.6866	0.5323
2703	0.6865	0.5322
2704	0.6864	0.5321
2705	0.6864	0.5320
2706	0.6863	0.5320
2707	0.6862	0.5319
2708	0.6862	0.5318
2709	0.6861	0.5317
2710	0.6860	0.5316
2711	0.6860	0.5316
2712	0.6859	0.5315
2713	0.6858	0.5314
2714	0.6858	0.5313
2715	0.6857	0.5312
2716	0.6857	0.5312
2717	0.6856	0.5311
2718	0.6855	0.5310
2719	0.6855	0.5309
2720	0.6854	0.5308
2721	0.6853	0.5308
2722	0.6853	0.5307
2723	0.6852	0.5306
2724	0.6851	0.5305
2725	0.6851	0.5305
2726	0.6850	0.5304
2727	0.6849	0.5303
2728	0.6849	0.5302
2729	0.6848	0.5301
2730	0.6847	0.5301
2731	0.6847	0.5300
2732	0.6846	0.5299
2733	0.6845	0.5298
2734	0.6845	0.5297
2735	0.6844	0.5297
2736	0.6843	0.5296
2737	0.6843	0.5295
2738	0.6842	0.5294
2739	0.6842	0.5293
2740	0.6841	0.5293
2741	0.6840	0.5292
2742	0.6840	0.5291
2743	0.6839	0.5290
2744	0.6838	0.5290
2745	0.6838	0.5289
2746	0.6837	0.5288
2747	0.6836	0.5287
2748	0.6836	0.5286
2749	0.6835	0.5286
2750	0.6834	0.5285
2751	0.6834	0.5284
2752	0.6833	0.5283
2753	0.6832	0.5282
2754	0.6832	0.5282
2755	0.6831	0.5281
2756	0.6831	0.5280
2757	0.6830	0.5279
2758	0.6829	0.5279
2759	0.6829	0.5278
2760	0.6828	0.5277
2761	0.6827	0.5276
2762	0.6827	0.5275
2763	0.6826	0.5275
2764	0.6825	0.5274
2765	0.6825	0.5273
2766	0.6824	0.5272
2767	0.6823	0.5271
2768	0.6823	0.5271
2769	0.6822	0.5270
2770	0.6821	0.5269
2771	0.6821	0.5268
2772	0.6820	0.5268
2773	0.6820	0.5267
2774	0.6819	0.5266
2775	0.6818	0.5265
2776	0.6818	0.5264
2777	0.6817	0.5264
2778	0.6816	0.5263
2779	0.6816	0.5262
2780	0.6815	0.5261
2781	0.6814	0.5261
2782	0.6814	0.5260
2783	0.6813	0.5259
2784	0.6812	0.5258
2785	0.6812	0.5257
2786	0.6811	0.5257
2787	0.6811	0.5256
2788	0.6810	0.5255
2789	0.6809	0.5254
2790	0.6809	0.5254
2791	0.6808	0.5253
2792	0.6807	0.5252
2793	0.6807	0.5251
2794	0.6806	0.5250
2795	0.6805	0.5250
2796	0.6805	0.5249
2797	0.6804	0.5248
2798	0.6803	0.5247
2799	0.6803	0.5247
2800	0.6802	0.5246
2801	0.6802	0.5245
2802	0.6801	0.5244
2803	0.6800	0.5243
2804	0.6800	0.5243
2805	0.6799	0.5242
2806	0.6798	0.5241
2807	0.6798	0.5240
2808	0.6797	0.5240
2809	0.6796	0.5239
2810	0.6796	0.5238
2811	0.6795	0.5237
2812	0.6795	0.5237
2813	0.6794	0.5236
2814	0.6793	0.5235
2815	0.6793	0.5234
2816	0.6792	0.5233
2817	0.6791	0.5233
2818	0.6791	0.5232
2819	0.6790	0.5231
2820	0.6789	0.5230
2821	0.6789	0.5230
2822	0.6788	0.5229
2823	0.6788	0.5228
2824	0.6787	0.5227
2825	0.6786	0.5226
2826	0.6786	0.5226
2827	0.6785	0.5225
2828	0.6784	0.5224
2829	0.6784	0.5223
2830	0.6783	0.5223
2831	0.6782	0.5222
2832	0.6782	0.5221
2833	0.6781	0.5220
2834	0.6781	0.5220
2835	0.6780	0.5219
2836	0.6779	0.5218
2837	0.6779	0.5217
2838	0.6778	0.5216
2839	0.6777	0.5216
2840	0.6777	0.5215
2841	0.6776	0.5214
2842	0.6775	0.5213
2843	0.6775	0.5213
2844	0.6774	0.5212
2845	0.6774	0.5211
2846	0.6773	0.5210
2847	0.6772	0.5210
2848	0.6772	0.5209
2849	0.6771	0.5208
2850	0.6770	0.5207
2851	0.6770	0.5207
2852	0.6769	0.5206
2853	0.6769	0.5205
2854	0.6768	0.5204
2855	0.6767	0.5203
2856	0.6767	0.5203
2857	0.6766	0.5202
2858	0.6765	0.5201
2859	0.6765	0.5200
2860	0.6764	0.5200
2861	0.6763	0.5199
2862	0.6763	0.5198
2863	0.6762	0.5197
2864	0.6762	0.5197
2865	0.6761	0.5196
2866	0.6760	0.5195
2867	0.6760	0.5194
2868	0.6759	0.5194
2869	0.6758	0.5193
2870	0.6758	0.5192
2871	0.6757	0.5191
2872	0.6757	0.5191
2873	0.6756	0.5190
2874	0.6755	0.5189
2875	0.6755	0.5188
2876	0.6754	0.5187
2877	0.6753	0.5187
2878	0.6753	0.5186
2879	0.6752	0.5185
2880	0.6752	0.5184
2881	0.6751	0.5184
2882	0.6750	0.5183
2883	0.6750	0.5182
2884	0.6749	0.5181
2885	0.6748	0.5181
2886	0.6748	0.5180
2887	0.6747	0.5179
2888	0.6747	0.5178
2889	0.6746	0.5178
2890	0.6745	0.5177
2891	0.6745	0.5176
2892	0.6744	0.5175
2893	0.6743	0.5175
2894	0.6743	0.5174
2895	0.6742	0.5173
2896	0.6742	0.5172
2897	0.6741	0.5172
2898	0.6740	0.5171
2899	0.6740	0.5170
2900	0.6739	0.5169
2901	0.6738	0.5169
2902	0.6738	0.5168
2903	0.6737	0.5167
2904	0.6737	0.5166
2905	0.6736	0.5166
2906	0.6735	0.5165
2907	0.6735	0.5164
2908	0.6734	0.5163
2909	0.6733	0.5163
2910	0.6733	0.5162
2911	0.6732	0.5161
2912	0.6732	0.5160
2913	0.6731	0.5160
2914	0.6730	0.5159
2915	0.6730	0.5158
2916	0.6729	0.5157
2917	0.6728	0.5157
2918	0.6728	0.5156
2919	0.6727	0.5155
2920	0.6727	0.5154
2921	0.6726	0.5154
2922	0.6725	0.5153
2923	0.6725	0.5152
2924	0.6724	0.5151
2925	0.6724	0.5151
2926	0.6723	0.5150
2927	0.6722	0.5149
2928	0.6722	0.5148
2929	0.6721	0.5148
2930	0.6720	0.5147
2931	0.6720	0.5146
2932	0.6719	0.5145
2933	0.6719	0.5145
2934	0.6718	0.5144
2935	0.6717	0.5143
2936	0.6717	0.5142
2937	0.6716	0.5142
2938	0.6715	0.5141
2939	0.6715	0.5140
2940	0.6714	0.5139
2941	0.6714	0.5139
2942	0.6713	0.5138
2943	0.6712	0.5137
2944	0.6712	0.5136
2945	0.6711	0.5136
2946	0.6711	0.5135
2947	0.6710	0.5134
2948	0.6709	0.5133
2949	0.6709	0.5133
2950	0.6708	0.5132
2951	0.6707	0.5131
2952	0.6707	0.5130
2953	0.6706	0.5130
2954	0.6706	0.5129
2955	0.6705	0.5128
2956	0.6704	0.5127
2957	0.6704	0.5127
2958	0.6703	0.5126
2959	0.6703	0.5125
2960	0.6702	0.5124
2961	0.6701	0.5124
2962	0.6701	0.5123
2963	0.6700	0.5122
2964	0.6699	0.5121
2965	0.6699	0.5121
2966	0.6698	0.5120
2967	0.6698	0.5119
2968	0.6697	0.5118
2969	0.6696	0.5118
2970	0.6696	0.5117
2971	0.6695	0.5116
2972	0.6695	0.5116
2973	0.6694	0.5115
2974	0.6693	0.5114
2975	0.6693	0.5113
2976	0.6692	0.5113
2977	0.6692	0.5112
2978	0.6691	0.5111
2979	0.6690	0.5110
2980	0.6690	0.5110
2981	0.6689	0.5109
2982	0.6688	0.5108
2983	0.6688	0.5107
2984	0.6687	0.5107
2985	0.6687	0.5106
2986	0.6686	0.5105
2987	0.6685	0.5104
2988	0.6685	0.5104
2989	0.6684	0.5103
2990	0.6684	0.5102
2991	0.6683	0.5101
2992	0.6682	0.5101
2993	0.6682	0.5100
2994	0.6681	0.5099
2995	0.6681	0.5099
2996	0.6680	0.5098
2997	0.6679	0.5097
2998	0.6679	0.5096
2999	0.6678	0.5096
3000	0.6678	0.5095
3001	0.6677	0.5094
3002	0.6676	0.5093
3003	0.6676	0.5093
3004	0.6675	0.5092
3005	0.6674	0.5091
3006	0.6674	0.5090
3007	0.6673	0.5090
3008	0.6673	0.5089
3009	0.6672	0.5088
3010	0.6671	0.5088
3011	0.6671	0.5087
3012	0.6670	0.5086
3013	0.6670	0.5085
3014	0.6669	0.5085
3015	0.6668	0.5084
3016	0.6668	0.5083
3017	0.6667	0.5082
3018	0.6667	0.5082
3019	0.6666	0.5081
3020	0.6665	0.5080
3021	0.6665	0.5079
3022	0.6664	0.5079
3023	0.6664	0.5078
3024	0.6663	0.5077
3025	0.6662	0.5077
3026	0.6662	0.5076
3027	0.6661	0.5075
3028	0.6661	0.5074
3029	0.6660	0.5074
3030	0.6659	0.5073
3031	0.6659	0.5072
3032	0.6658	0.5071
3033	0.6658	0.5071
3034	0.6657	0.5070
3035	0.6656	0.5069
3036	0.6656	0.5069
3037	0.6655	0.5068
3038	0.6655	0.5067
3039	0.6654	0.5066
3040	0.6653	0.5066
3041	0.6653	0.5065
3042	0.6652	0.5064
3043	0.6652	0.5063
3044	0.6651	0.5063
3045	0.6650	0.5062
3046	0.6650	0.5061
3047	0.6649	0.5061
3048	0.6649	0.5060
3049	0.6648	0.5059
3050	0.6647	0.5058
3051	0.6647	0.5058
3052	0.6646	0.5057
3053	0.6646	0.5056
3054	0.6645	0.5055
3055	0.6644	0.5055
3056	0.6644	0.5054
3057	0.6643	0.5053
3058	0.6643	0.5053
3059	0.6642	0.5052
3060	0.6641	0.5051
3061	0.6641	0.5050
3062	0.6640	0.5050
3063	0.6640	0.5049
3064	0.6639	0.5048
3065	0.6638	0.5048
3066	0.6638	0.5047
3067	0.6637	0.5046
3068	0.6637	0.5045
3069	0.6636	0.5045
3070	0.6635	0.5044
3071	0.6635	0.5043
3072	0.6634	0.5042
3073	0.6634	0.5042
3074	0.6633	0.5041
3075	0.6632	0.5040
3076	0.6632	0.5040
3077	0.6631	0.5039
3078	0.6631	0.5038
3079	0.6630	0.5037
3080	0.6629	0.5037
3081	0.6629	0.5036
3082	0.6628	0.5035
3083	0.6628	0.5035
3084	0.6627	0.5034
3085	0.6626	0.5033
3086	0.6626	0.5032
3087	0.6625	0.5032
3088	0.6625	0.5031
3089	0.6624	0.5030
3090	0.6623	0.5030
3091	0.6623	0.5029
3092	0.6622	0.5028
3093	0.6622	0.5027
3094	0.6621	0.5027
3095	0.6621	0.5026
3096	0.6620	0.5025
3097	0.6619	0.5025
3098	0.6619	0.5024
3099	0.6618	0.5023
3100	0.6618	0.5022
3101	0.6617	0.5022
3102	0.6616	0.5021
3103	0.6616	0.5020
3104	0.6615	0.5020
3105	0.6615	0.5019
3106	0.6614	0.5018
3107	0.6613	0.5017
3108	0.6613	0.5017
3109	0.6612	0.5016
3110	0.6612	0.5015
3111	0.6611	0.5015
3112	0.6610	0.5014
3113	0.6610	0.5013
3114	0.6609	0.5012
3115	0.6609	0.5012
3116	0.6608	0.5011
3117	0.6608	0.5010
3118	0.6607	0.5010
3119	0.6606	0.5009
3120	0.6606	0.5008
3121	0.6605	0.5007
3122	0.6605	0.5007
3123	0.6604	0.5006
3124	0.6603	0.5005
3125	0.6603	0.5005
3126	0.6602	0.5004
3127	0.6602	0.5003
3128	0.6601	0.5002
3129	0.6600	0.5002
3130	0.6600	0.5001
3131	0.6599	0.5000
3132	0.6599	0.5000
3133	0.6598	0.4999
3134	0.6598	0.4998
3135	0.6597	0.4997
3136	0.6596	0.4997
3137	0.6596	0.4996
3138	0.6595	0.4995
3139	0.6595	0.4995
3140	0.6594	0.4994
3141	0.6593	0.4993
3142	0.6593	0.4993
3143	0.6592	0.4992
3144	0.6592	0.4991
3145	0.6591	0.4990
3146	0.6590	0.4990
3147	0.6590	0.4989
3148	0.6589	0.4988
3149	0.6589	0.4988
3150	0.6588	0.4987
3151	0.6588	0.4986
3152	0.6587	0.4985
3153	0.6586	0.4985
3154	0.6586	0.4984
3155	0.6585	0.4983
3156	0.6585	0.4983
3157	0.6584	0.4982
3158	0.6583	0.4981
3159	0.6583	0.4981
3160	0.6582	0.4980
3161	0.6582	0.4979
3162	0.6581	0.4978
3163	0.6581	0.4978
3164	0.6580	0.4977
3165	0.6579	0.4976
3166	0.6579	0.4976
3167	0.6578	0.4975
3168	0.6578	0.4974
3169	0.6577	0.4974
3170	0.6576	0.4973
3171	0.6576	0.4972
3172	0.6575	0.4971
3173	0.6575	0.4971
3174	0.6574	0.4970
3175	0.6574	0.4969
3176	0.6573	0.4969
3177	0.6572	0.4968
3178	0.6572	0.4967
3179	0.6571	0.4967
3180	0.6571	0.4966
3181	0.6570	0.4965
3182	0.6570	0.4964
3183	0.6569	0.4964
3184	0.6568	0.4963
3185	0.6568	0.4962
3186	0.6567	0.4962
3187	0.6567	0.4961
3188	0.6566	0.4960
3189	0.6565	0.4960
3190	0.6565	0.4959
3191	0.6564	0.4958
3192	0.6564	0.4957
3193	0.6563	0.4957
3194	0.6563	0.4956
3195	0.6562	0.4955
3196	0.6561	0.4955
3197	0.6561	0.4954
3198	0.6560	0.4953
3199	0.6560	0.4953
3200	0.6559	0.4952
3201	0.6559	0.4951
3202	0.6558	0.4950
3203	0.6557	0.4950
3204	0.6557	0.4949
3205	0.6556	0.4948
3206	0.6556	0.4948
3207	0.6555	0.4947
3208	0.6555	0.4946
3209	0.6554	0.4946
3210	0.6553	0.4945
3211	0.6553	0.4944
3212	0.6552	0.4944
3213	0.6552	0.4943
3214	0.6551	0.4942
3215	0.6550	0.4941
3216	0.6550	0.4941
3217	0.6549	0.4940
3218	0.6549	0.4939
3219	0.6548	0.4939
3220	0.6548	0.4938
3221	0.6547	0.4937
3222	0.6546	0.4937
3223	0.6546	0.4936
3224	0.6545	0.4935
3225	0.6545	0.4935
3226	0.6544	0.4934
3227	0.6544	0.4933
3228	0.6543	0.4932
3229	0.6542	0.4932
3230	0.6542	0.4931
3231	0.6541	0.4930
3232	0.6541	0.4930
3233	0.6540	0.4929
3234	0.6540	0.4928
3235	0.6539	0.4928
3236	0.6538	0.4927
3237	0.6538	0.4926
3238	0.6537	0.4926
3239	0.6537	0.4925
3240	0.6536	0.4924
3241	0.6536	0.4924
3242	0.6535	0.4923
3243	0.6534	0.4922
3244	0.6534	0.4921
3245	0.6533	0.4921
3246	0.6533	0.4920
3247	0.6532	0.4919
3248	0.6532	0.4919
3249	0.6531	0.4918
3250	0.6530	0.4917
3251	0.6530	0.4917
3252	0.6529	0.4916
3253	0.6529	0.4915
3254	0.6528	0.4915
3255	0.6528	0.4914
3256	0.6527	0.4913
3257	0.6527	0.4913
3258	0.6526	0.4912
3259	0.6525	0.4911
3260	0.6525	0.4910
3261	0.6524	0.4910
3262	0.6524	0.4909
3263	0.6523	0.4908
3264	0.6523	0.4908
3265	0.6522	0.4907
3266	0.6521	0.4906
3267	0.6521	0.4906
3268	0.6520	0.4905
3269	0.6520	0.4904
3270	0.6519	0.4904
3271	0.6519	0.4903
3272	0.6518	0.4902
3273	0.6517	0.4902
3274	0.6517	0.4901
3275	0.6516	0.4900
3276	0.6516	0.4900
3277	0.6515	0.4899
3278	0.6515	0.4898
3279	0.6514	0.4897
3280	0.6513	0.4897
3281	0.6513	0.4896
3282	0.6512	0.4895
3283	0.6512	0.4895
3284	0.6511	0.4894
3285	0.6511	0.4893
3286	0.6510	0.4893
3287	0.6510	0.4892
3288	0.6509	0.4891
3289	0.6508	0.4891
3290	0.6508	0.4890
3291	0.6507	0.4889
3292	0.6507	0.4889
3293	0.6506	0.4888
3294	0.6506	0.4887
3295	0.6505	0.4887
3296	0.6504	0.4886
