Epoch	Training Loss	Validation Loss
27421	0.3844	0.3200
27422	0.3844	0.3200
27423	0.3844	0.3200
27424	0.3844	0.3200
27425	0.3844	0.3200
27426	0.3844	0.3200
27427	0.3844	0.3200
27428	0.3844	0.3200
27429	0.3844	0.3200
27430	0.3844	0.3200
27431	0.3844	0.3200
27432	0.3844	0.3200
27433	0.3844	0.3200
27434	0.3843	0.3200
27435	0.3843	0.3200
27436	0.3843	0.3200
27437	0.3843	0.3200
27438	0.3843	0.3200
27439	0.3843	0.3200
27440	0.3843	0.3200
27441	0.3843	0.3200
27442	0.3843	0.3200
27443	0.3843	0.3200
27444	0.3843	0.3200
27445	0.3843	0.3200
27446	0.3843	0.3200
27447	0.3843	0.3200
27448	0.3843	0.3200
27449	0.3843	0.3199
27450	0.3843	0.3199
27451	0.3843	0.3199
27452	0.3843	0.3199
27453	0.3843	0.3199
27454	0.3843	0.3199
27455	0.3843	0.3199
27456	0.3843	0.3199
27457	0.3843	0.3199
27458	0.3842	0.3199
27459	0.3842	0.3199
27460	0.3842	0.3199
27461	0.3842	0.3199
27462	0.3842	0.3199
27463	0.3842	0.3199
27464	0.3842	0.3199
27465	0.3842	0.3199
27466	0.3842	0.3199
27467	0.3842	0.3199
27468	0.3842	0.3199
27469	0.3842	0.3199
27470	0.3842	0.3199
27471	0.3842	0.3199
27472	0.3842	0.3199
27473	0.3842	0.3199
27474	0.3842	0.3199
27475	0.3842	0.3199
27476	0.3842	0.3199
27477	0.3842	0.3199
27478	0.3842	0.3198
27479	0.3842	0.3198
27480	0.3842	0.3198
27481	0.3842	0.3198
27482	0.3841	0.3198
27483	0.3841	0.3198
27484	0.3841	0.3198
27485	0.3841	0.3198
27486	0.3841	0.3198
27487	0.3841	0.3198
27488	0.3841	0.3198
27489	0.3841	0.3198
27490	0.3841	0.3198
27491	0.3841	0.3198
27492	0.3841	0.3198
27493	0.3841	0.3198
27494	0.3841	0.3198
27495	0.3841	0.3198
27496	0.3841	0.3198
27497	0.3841	0.3198
27498	0.3841	0.3198
27499	0.3841	0.3198
27500	0.3841	0.3198
27501	0.3841	0.3198
27502	0.3841	0.3198
27503	0.3841	0.3198
27504	0.3841	0.3198
27505	0.3840	0.3198
27506	0.3840	0.3198
27507	0.3840	0.3197
27508	0.3840	0.3197
27509	0.3840	0.3197
27510	0.3840	0.3197
27511	0.3840	0.3197
27512	0.3840	0.3197
27513	0.3840	0.3197
27514	0.3840	0.3197
27515	0.3840	0.3197
27516	0.3840	0.3197
27517	0.3840	0.3197
27518	0.3840	0.3197
27519	0.3840	0.3197
27520	0.3840	0.3197
27521	0.3840	0.3197
27522	0.3840	0.3197
27523	0.3840	0.3197
27524	0.3840	0.3197
27525	0.3840	0.3197
27526	0.3840	0.3197
27527	0.3840	0.3197
27528	0.3840	0.3197
27529	0.3839	0.3197
27530	0.3839	0.3197
27531	0.3839	0.3197
27532	0.3839	0.3197
27533	0.3839	0.3197
27534	0.3839	0.3197
27535	0.3839	0.3196
27536	0.3839	0.3196
27537	0.3839	0.3196
27538	0.3839	0.3196
27539	0.3839	0.3196
27540	0.3839	0.3196
27541	0.3839	0.3196
27542	0.3839	0.3196
27543	0.3839	0.3196
27544	0.3839	0.3196
27545	0.3839	0.3196
27546	0.3839	0.3196
27547	0.3839	0.3196
27548	0.3839	0.3196
27549	0.3839	0.3196
27550	0.3839	0.3196
27551	0.3839	0.3196
27552	0.3839	0.3196
27553	0.3838	0.3196
27554	0.3838	0.3196
27555	0.3838	0.3196
27556	0.3838	0.3196
27557	0.3838	0.3196
27558	0.3838	0.3196
27559	0.3838	0.3196
27560	0.3838	0.3196
27561	0.3838	0.3196
27562	0.3838	0.3196
27563	0.3838	0.3196
27564	0.3838	0.3195
27565	0.3838	0.3195
27566	0.3838	0.3195
27567	0.3838	0.3195
27568	0.3838	0.3195
27569	0.3838	0.3195
27570	0.3838	0.3195
27571	0.3838	0.3195
27572	0.3838	0.3195
27573	0.3838	0.3195
27574	0.3838	0.3195
27575	0.3838	0.3195
27576	0.3838	0.3195
27577	0.3837	0.3195
27578	0.3837	0.3195
27579	0.3837	0.3195
27580	0.3837	0.3195
27581	0.3837	0.3195
27582	0.3837	0.3195
27583	0.3837	0.3195
27584	0.3837	0.3195
27585	0.3837	0.3195
27586	0.3837	0.3195
27587	0.3837	0.3195
27588	0.3837	0.3195
27589	0.3837	0.3195
27590	0.3837	0.3195
27591	0.3837	0.3195
27592	0.3837	0.3195
27593	0.3837	0.3194
27594	0.3837	0.3194
27595	0.3837	0.3194
27596	0.3837	0.3194
27597	0.3837	0.3194
27598	0.3837	0.3194
27599	0.3837	0.3194
27600	0.3837	0.3194
27601	0.3836	0.3194
27602	0.3836	0.3194
27603	0.3836	0.3194
27604	0.3836	0.3194
27605	0.3836	0.3194
27606	0.3836	0.3194
27607	0.3836	0.3194
27608	0.3836	0.3194
27609	0.3836	0.3194
27610	0.3836	0.3194
27611	0.3836	0.3194
27612	0.3836	0.3194
27613	0.3836	0.3194
27614	0.3836	0.3194
27615	0.3836	0.3194
27616	0.3836	0.3194
27617	0.3836	0.3194
27618	0.3836	0.3194
27619	0.3836	0.3194
27620	0.3836	0.3194
27621	0.3836	0.3194
27622	0.3836	0.3193
27623	0.3836	0.3193
27624	0.3835	0.3193
27625	0.3835	0.3193
27626	0.3835	0.3193
27627	0.3835	0.3193
27628	0.3835	0.3193
27629	0.3835	0.3193
27630	0.3835	0.3193
27631	0.3835	0.3193
27632	0.3835	0.3193
27633	0.3835	0.3193
27634	0.3835	0.3193
27635	0.3835	0.3193
27636	0.3835	0.3193
27637	0.3835	0.3193
27638	0.3835	0.3193
27639	0.3835	0.3193
27640	0.3835	0.3193
27641	0.3835	0.3193
27642	0.3835	0.3193
27643	0.3835	0.3193
27644	0.3835	0.3193
27645	0.3835	0.3193
27646	0.3835	0.3193
27647	0.3835	0.3193
27648	0.3834	0.3193
27649	0.3834	0.3193
27650	0.3834	0.3193
27651	0.3834	0.3192
27652	0.3834	0.3192
27653	0.3834	0.3192
27654	0.3834	0.3192
27655	0.3834	0.3192
27656	0.3834	0.3192
27657	0.3834	0.3192
27658	0.3834	0.3192
27659	0.3834	0.3192
27660	0.3834	0.3192
27661	0.3834	0.3192
27662	0.3834	0.3192
27663	0.3834	0.3192
27664	0.3834	0.3192
27665	0.3834	0.3192
27666	0.3834	0.3192
27667	0.3834	0.3192
27668	0.3834	0.3192
27669	0.3834	0.3192
27670	0.3834	0.3192
27671	0.3834	0.3192
27672	0.3833	0.3192
27673	0.3833	0.3192
27674	0.3833	0.3192
27675	0.3833	0.3192
27676	0.3833	0.3192
27677	0.3833	0.3192
27678	0.3833	0.3192
27679	0.3833	0.3192
27680	0.3833	0.3191
27681	0.3833	0.3191
27682	0.3833	0.3191
27683	0.3833	0.3191
27684	0.3833	0.3191
27685	0.3833	0.3191
27686	0.3833	0.3191
27687	0.3833	0.3191
27688	0.3833	0.3191
27689	0.3833	0.3191
27690	0.3833	0.3191
27691	0.3833	0.3191
27692	0.3833	0.3191
27693	0.3833	0.3191
27694	0.3833	0.3191
27695	0.3833	0.3191
27696	0.3832	0.3191
27697	0.3832	0.3191
27698	0.3832	0.3191
27699	0.3832	0.3191
27700	0.3832	0.3191
27701	0.3832	0.3191
27702	0.3832	0.3191
27703	0.3832	0.3191
27704	0.3832	0.3191
27705	0.3832	0.3191
27706	0.3832	0.3191
27707	0.3832	0.3191
27708	0.3832	0.3191
27709	0.3832	0.3190
27710	0.3832	0.3190
27711	0.3832	0.3190
27712	0.3832	0.3190
27713	0.3832	0.3190
27714	0.3832	0.3190
27715	0.3832	0.3190
27716	0.3832	0.3190
27717	0.3832	0.3190
27718	0.3832	0.3190
27719	0.3832	0.3190
27720	0.3831	0.3190
27721	0.3831	0.3190
27722	0.3831	0.3190
27723	0.3831	0.3190
27724	0.3831	0.3190
27725	0.3831	0.3190
27726	0.3831	0.3190
27727	0.3831	0.3190
27728	0.3831	0.3190
27729	0.3831	0.3190
27730	0.3831	0.3190
27731	0.3831	0.3190
27732	0.3831	0.3190
27733	0.3831	0.3190
27734	0.3831	0.3190
27735	0.3831	0.3190
27736	0.3831	0.3190
27737	0.3831	0.3190
27738	0.3831	0.3190
27739	0.3831	0.3189
27740	0.3831	0.3189
27741	0.3831	0.3189
27742	0.3831	0.3189
27743	0.3831	0.3189
27744	0.3830	0.3189
27745	0.3830	0.3189
27746	0.3830	0.3189
27747	0.3830	0.3189
27748	0.3830	0.3189
27749	0.3830	0.3189
27750	0.3830	0.3189
27751	0.3830	0.3189
27752	0.3830	0.3189
27753	0.3830	0.3189
27754	0.3830	0.3189
27755	0.3830	0.3189
27756	0.3830	0.3189
27757	0.3830	0.3189
27758	0.3830	0.3189
27759	0.3830	0.3189
27760	0.3830	0.3189
27761	0.3830	0.3189
27762	0.3830	0.3189
27763	0.3830	0.3189
27764	0.3830	0.3189
27765	0.3830	0.3189
27766	0.3830	0.3189
27767	0.3830	0.3189
27768	0.3829	0.3188
27769	0.3829	0.3188
27770	0.3829	0.3188
27771	0.3829	0.3188
27772	0.3829	0.3188
27773	0.3829	0.3188
27774	0.3829	0.3188
27775	0.3829	0.3188
27776	0.3829	0.3188
27777	0.3829	0.3188
27778	0.3829	0.3188
27779	0.3829	0.3188
27780	0.3829	0.3188
27781	0.3829	0.3188
27782	0.3829	0.3188
27783	0.3829	0.3188
27784	0.3829	0.3188
27785	0.3829	0.3188
27786	0.3829	0.3188
27787	0.3829	0.3188
27788	0.3829	0.3188
27789	0.3829	0.3188
27790	0.3829	0.3188
27791	0.3829	0.3188
27792	0.3828	0.3188
27793	0.3828	0.3188
27794	0.3828	0.3188
27795	0.3828	0.3188
27796	0.3828	0.3188
27797	0.3828	0.3187
27798	0.3828	0.3187
27799	0.3828	0.3187
27800	0.3828	0.3187
27801	0.3828	0.3187
27802	0.3828	0.3187
27803	0.3828	0.3187
27804	0.3828	0.3187
27805	0.3828	0.3187
27806	0.3828	0.3187
27807	0.3828	0.3187
27808	0.3828	0.3187
27809	0.3828	0.3187
27810	0.3828	0.3187
27811	0.3828	0.3187
27812	0.3828	0.3187
27813	0.3828	0.3187
27814	0.3828	0.3187
27815	0.3828	0.3187
27816	0.3827	0.3187
27817	0.3827	0.3187
27818	0.3827	0.3187
27819	0.3827	0.3187
27820	0.3827	0.3187
27821	0.3827	0.3187
27822	0.3827	0.3187
27823	0.3827	0.3187
27824	0.3827	0.3187
27825	0.3827	0.3187
27826	0.3827	0.3186
27827	0.3827	0.3186
27828	0.3827	0.3186
27829	0.3827	0.3186
27830	0.3827	0.3186
27831	0.3827	0.3186
27832	0.3827	0.3186
27833	0.3827	0.3186
27834	0.3827	0.3186
27835	0.3827	0.3186
27836	0.3827	0.3186
27837	0.3827	0.3186
27838	0.3827	0.3186
27839	0.3827	0.3186
27840	0.3827	0.3186
27841	0.3826	0.3186
27842	0.3826	0.3186
27843	0.3826	0.3186
27844	0.3826	0.3186
27845	0.3826	0.3186
27846	0.3826	0.3186
27847	0.3826	0.3186
27848	0.3826	0.3186
27849	0.3826	0.3186
27850	0.3826	0.3186
27851	0.3826	0.3186
27852	0.3826	0.3186
27853	0.3826	0.3186
27854	0.3826	0.3186
27855	0.3826	0.3186
27856	0.3826	0.3185
27857	0.3826	0.3185
27858	0.3826	0.3185
27859	0.3826	0.3185
27860	0.3826	0.3185
27861	0.3826	0.3185
27862	0.3826	0.3185
27863	0.3826	0.3185
27864	0.3826	0.3185
27865	0.3825	0.3185
27866	0.3825	0.3185
27867	0.3825	0.3185
27868	0.3825	0.3185
27869	0.3825	0.3185
27870	0.3825	0.3185
27871	0.3825	0.3185
27872	0.3825	0.3185
27873	0.3825	0.3185
27874	0.3825	0.3185
27875	0.3825	0.3185
27876	0.3825	0.3185
27877	0.3825	0.3185
27878	0.3825	0.3185
27879	0.3825	0.3185
27880	0.3825	0.3185
27881	0.3825	0.3185
27882	0.3825	0.3185
27883	0.3825	0.3185
27884	0.3825	0.3185
27885	0.3825	0.3184
27886	0.3825	0.3184
27887	0.3825	0.3184
27888	0.3825	0.3184
27889	0.3824	0.3184
27890	0.3824	0.3184
27891	0.3824	0.3184
27892	0.3824	0.3184
27893	0.3824	0.3184
27894	0.3824	0.3184
27895	0.3824	0.3184
27896	0.3824	0.3184
27897	0.3824	0.3184
27898	0.3824	0.3184
27899	0.3824	0.3184
27900	0.3824	0.3184
27901	0.3824	0.3184
27902	0.3824	0.3184
27903	0.3824	0.3184
27904	0.3824	0.3184
27905	0.3824	0.3184
27906	0.3824	0.3184
27907	0.3824	0.3184
27908	0.3824	0.3184
27909	0.3824	0.3184
27910	0.3824	0.3184
27911	0.3824	0.3184
27912	0.3824	0.3184
27913	0.3823	0.3184
27914	0.3823	0.3184
27915	0.3823	0.3183
27916	0.3823	0.3183
27917	0.3823	0.3183
27918	0.3823	0.3183
27919	0.3823	0.3183
27920	0.3823	0.3183
27921	0.3823	0.3183
27922	0.3823	0.3183
27923	0.3823	0.3183
27924	0.3823	0.3183
27925	0.3823	0.3183
27926	0.3823	0.3183
27927	0.3823	0.3183
27928	0.3823	0.3183
27929	0.3823	0.3183
27930	0.3823	0.3183
27931	0.3823	0.3183
27932	0.3823	0.3183
27933	0.3823	0.3183
27934	0.3823	0.3183
27935	0.3823	0.3183
27936	0.3823	0.3183
27937	0.3822	0.3183
27938	0.3822	0.3183
27939	0.3822	0.3183
27940	0.3822	0.3183
27941	0.3822	0.3183
27942	0.3822	0.3183
27943	0.3822	0.3183
27944	0.3822	0.3182
27945	0.3822	0.3182
27946	0.3822	0.3182
27947	0.3822	0.3182
27948	0.3822	0.3182
27949	0.3822	0.3182
27950	0.3822	0.3182
27951	0.3822	0.3182
27952	0.3822	0.3182
27953	0.3822	0.3182
27954	0.3822	0.3182
27955	0.3822	0.3182
27956	0.3822	0.3182
27957	0.3822	0.3182
27958	0.3822	0.3182
27959	0.3822	0.3182
27960	0.3822	0.3182
27961	0.3822	0.3182
27962	0.3821	0.3182
27963	0.3821	0.3182
27964	0.3821	0.3182
27965	0.3821	0.3182
27966	0.3821	0.3182
27967	0.3821	0.3182
27968	0.3821	0.3182
27969	0.3821	0.3182
27970	0.3821	0.3182
27971	0.3821	0.3182
27972	0.3821	0.3182
27973	0.3821	0.3182
27974	0.3821	0.3181
27975	0.3821	0.3181
27976	0.3821	0.3181
27977	0.3821	0.3181
27978	0.3821	0.3181
27979	0.3821	0.3181
27980	0.3821	0.3181
27981	0.3821	0.3181
27982	0.3821	0.3181
27983	0.3821	0.3181
27984	0.3821	0.3181
27985	0.3821	0.3181
27986	0.3820	0.3181
27987	0.3820	0.3181
27988	0.3820	0.3181
27989	0.3820	0.3181
27990	0.3820	0.3181
27991	0.3820	0.3181
27992	0.3820	0.3181
27993	0.3820	0.3181
27994	0.3820	0.3181
27995	0.3820	0.3181
27996	0.3820	0.3181
27997	0.3820	0.3181
27998	0.3820	0.3181
27999	0.3820	0.3181
28000	0.3820	0.3181
28001	0.3820	0.3181
28002	0.3820	0.3181
28003	0.3820	0.3181
28004	0.3820	0.3180
28005	0.3820	0.3180
28006	0.3820	0.3180
28007	0.3820	0.3180
28008	0.3820	0.3180
28009	0.3820	0.3180
28010	0.3819	0.3180
28011	0.3819	0.3180
28012	0.3819	0.3180
28013	0.3819	0.3180
28014	0.3819	0.3180
28015	0.3819	0.3180
28016	0.3819	0.3180
28017	0.3819	0.3180
28018	0.3819	0.3180
28019	0.3819	0.3180
28020	0.3819	0.3180
28021	0.3819	0.3180
28022	0.3819	0.3180
28023	0.3819	0.3180
28024	0.3819	0.3180
28025	0.3819	0.3180
28026	0.3819	0.3180
28027	0.3819	0.3180
28028	0.3819	0.3180
28029	0.3819	0.3180
28030	0.3819	0.3180
28031	0.3819	0.3180
28032	0.3819	0.3180
28033	0.3819	0.3180
28034	0.3819	0.3179
28035	0.3818	0.3179
28036	0.3818	0.3179
28037	0.3818	0.3179
28038	0.3818	0.3179
28039	0.3818	0.3179
28040	0.3818	0.3179
28041	0.3818	0.3179
28042	0.3818	0.3179
28043	0.3818	0.3179
28044	0.3818	0.3179
28045	0.3818	0.3179
28046	0.3818	0.3179
28047	0.3818	0.3179
28048	0.3818	0.3179
28049	0.3818	0.3179
28050	0.3818	0.3179
28051	0.3818	0.3179
28052	0.3818	0.3179
28053	0.3818	0.3179
28054	0.3818	0.3179
28055	0.3818	0.3179
28056	0.3818	0.3179
28057	0.3818	0.3179
28058	0.3818	0.3179
28059	0.3817	0.3179
28060	0.3817	0.3179
28061	0.3817	0.3179
28062	0.3817	0.3179
28063	0.3817	0.3178
28064	0.3817	0.3178
28065	0.3817	0.3178
28066	0.3817	0.3178
28067	0.3817	0.3178
28068	0.3817	0.3178
28069	0.3817	0.3178
28070	0.3817	0.3178
28071	0.3817	0.3178
28072	0.3817	0.3178
28073	0.3817	0.3178
28074	0.3817	0.3178
28075	0.3817	0.3178
28076	0.3817	0.3178
28077	0.3817	0.3178
28078	0.3817	0.3178
28079	0.3817	0.3178
28080	0.3817	0.3178
28081	0.3817	0.3178
28082	0.3817	0.3178
28083	0.3817	0.3178
28084	0.3816	0.3178
28085	0.3816	0.3178
28086	0.3816	0.3178
28087	0.3816	0.3178
28088	0.3816	0.3178
28089	0.3816	0.3178
28090	0.3816	0.3178
28091	0.3816	0.3178
28092	0.3816	0.3178
28093	0.3816	0.3177
28094	0.3816	0.3177
28095	0.3816	0.3177
28096	0.3816	0.3177
28097	0.3816	0.3177
28098	0.3816	0.3177
28099	0.3816	0.3177
28100	0.3816	0.3177
28101	0.3816	0.3177
28102	0.3816	0.3177
28103	0.3816	0.3177
28104	0.3816	0.3177
28105	0.3816	0.3177
28106	0.3816	0.3177
28107	0.3816	0.3177
28108	0.3815	0.3177
28109	0.3815	0.3177
28110	0.3815	0.3177
28111	0.3815	0.3177
28112	0.3815	0.3177
28113	0.3815	0.3177
28114	0.3815	0.3177
28115	0.3815	0.3177
28116	0.3815	0.3177
28117	0.3815	0.3177
28118	0.3815	0.3177
28119	0.3815	0.3177
28120	0.3815	0.3177
28121	0.3815	0.3177
28122	0.3815	0.3177
28123	0.3815	0.3176
28124	0.3815	0.3176
28125	0.3815	0.3176
28126	0.3815	0.3176
28127	0.3815	0.3176
28128	0.3815	0.3176
28129	0.3815	0.3176
28130	0.3815	0.3176
28131	0.3815	0.3176
28132	0.3814	0.3176
28133	0.3814	0.3176
28134	0.3814	0.3176
28135	0.3814	0.3176
28136	0.3814	0.3176
28137	0.3814	0.3176
28138	0.3814	0.3176
28139	0.3814	0.3176
28140	0.3814	0.3176
28141	0.3814	0.3176
28142	0.3814	0.3176
28143	0.3814	0.3176
28144	0.3814	0.3176
28145	0.3814	0.3176
28146	0.3814	0.3176
28147	0.3814	0.3176
28148	0.3814	0.3176
28149	0.3814	0.3176
28150	0.3814	0.3176
28151	0.3814	0.3176
28152	0.3814	0.3176
28153	0.3814	0.3175
28154	0.3814	0.3175
28155	0.3814	0.3175
28156	0.3814	0.3175
28157	0.3813	0.3175
28158	0.3813	0.3175
28159	0.3813	0.3175
28160	0.3813	0.3175
28161	0.3813	0.3175
28162	0.3813	0.3175
28163	0.3813	0.3175
28164	0.3813	0.3175
28165	0.3813	0.3175
28166	0.3813	0.3175
28167	0.3813	0.3175
28168	0.3813	0.3175
28169	0.3813	0.3175
28170	0.3813	0.3175
28171	0.3813	0.3175
28172	0.3813	0.3175
28173	0.3813	0.3175
28174	0.3813	0.3175
28175	0.3813	0.3175
28176	0.3813	0.3175
28177	0.3813	0.3175
28178	0.3813	0.3175
28179	0.3813	0.3175
28180	0.3813	0.3175
28181	0.3813	0.3175
28182	0.3812	0.3175
28183	0.3812	0.3174
28184	0.3812	0.3174
28185	0.3812	0.3174
28186	0.3812	0.3174
28187	0.3812	0.3174
28188	0.3812	0.3174
28189	0.3812	0.3174
28190	0.3812	0.3174
28191	0.3812	0.3174
28192	0.3812	0.3174
28193	0.3812	0.3174
28194	0.3812	0.3174
28195	0.3812	0.3174
28196	0.3812	0.3174
28197	0.3812	0.3174
28198	0.3812	0.3174
28199	0.3812	0.3174
28200	0.3812	0.3174
28201	0.3812	0.3174
28202	0.3812	0.3174
28203	0.3812	0.3174
28204	0.3812	0.3174
28205	0.3812	0.3174
28206	0.3811	0.3174
28207	0.3811	0.3174
28208	0.3811	0.3174
28209	0.3811	0.3174
28210	0.3811	0.3174
28211	0.3811	0.3174
28212	0.3811	0.3174
28213	0.3811	0.3173
28214	0.3811	0.3173
28215	0.3811	0.3173
28216	0.3811	0.3173
28217	0.3811	0.3173
28218	0.3811	0.3173
28219	0.3811	0.3173
28220	0.3811	0.3173
28221	0.3811	0.3173
28222	0.3811	0.3173
28223	0.3811	0.3173
28224	0.3811	0.3173
28225	0.3811	0.3173
28226	0.3811	0.3173
28227	0.3811	0.3173
28228	0.3811	0.3173
28229	0.3811	0.3173
28230	0.3811	0.3173
28231	0.3810	0.3173
28232	0.3810	0.3173
28233	0.3810	0.3173
28234	0.3810	0.3173
28235	0.3810	0.3173
28236	0.3810	0.3173
28237	0.3810	0.3173
28238	0.3810	0.3173
28239	0.3810	0.3173
28240	0.3810	0.3173
28241	0.3810	0.3173
28242	0.3810	0.3173
28243	0.3810	0.3172
28244	0.3810	0.3172
28245	0.3810	0.3172
28246	0.3810	0.3172
28247	0.3810	0.3172
28248	0.3810	0.3172
28249	0.3810	0.3172
28250	0.3810	0.3172
28251	0.3810	0.3172
28252	0.3810	0.3172
28253	0.3810	0.3172
28254	0.3810	0.3172
28255	0.3809	0.3172
28256	0.3809	0.3172
28257	0.3809	0.3172
28258	0.3809	0.3172
28259	0.3809	0.3172
28260	0.3809	0.3172
28261	0.3809	0.3172
28262	0.3809	0.3172
28263	0.3809	0.3172
28264	0.3809	0.3172
28265	0.3809	0.3172
28266	0.3809	0.3172
28267	0.3809	0.3172
28268	0.3809	0.3172
28269	0.3809	0.3172
28270	0.3809	0.3172
28271	0.3809	0.3172
28272	0.3809	0.3172
28273	0.3809	0.3172
28274	0.3809	0.3171
28275	0.3809	0.3171
28276	0.3809	0.3171
28277	0.3809	0.3171
28278	0.3809	0.3171
28279	0.3809	0.3171
28280	0.3808	0.3171
28281	0.3808	0.3171
28282	0.3808	0.3171
28283	0.3808	0.3171
28284	0.3808	0.3171
28285	0.3808	0.3171
28286	0.3808	0.3171
28287	0.3808	0.3171
28288	0.3808	0.3171
28289	0.3808	0.3171
28290	0.3808	0.3171
28291	0.3808	0.3171
28292	0.3808	0.3171
28293	0.3808	0.3171
28294	0.3808	0.3171
28295	0.3808	0.3171
28296	0.3808	0.3171
28297	0.3808	0.3171
28298	0.3808	0.3171
28299	0.3808	0.3171
28300	0.3808	0.3171
28301	0.3808	0.3171
28302	0.3808	0.3171
28303	0.3808	0.3171
28304	0.3808	0.3170
28305	0.3807	0.3170
28306	0.3807	0.3170
28307	0.3807	0.3170
28308	0.3807	0.3170
28309	0.3807	0.3170
28310	0.3807	0.3170
28311	0.3807	0.3170
28312	0.3807	0.3170
28313	0.3807	0.3170
28314	0.3807	0.3170
28315	0.3807	0.3170
28316	0.3807	0.3170
28317	0.3807	0.3170
28318	0.3807	0.3170
28319	0.3807	0.3170
28320	0.3807	0.3170
28321	0.3807	0.3170
28322	0.3807	0.3170
28323	0.3807	0.3170
28324	0.3807	0.3170
28325	0.3807	0.3170
28326	0.3807	0.3170
28327	0.3807	0.3170
28328	0.3807	0.3170
28329	0.3807	0.3170
28330	0.3806	0.3170
28331	0.3806	0.3170
28332	0.3806	0.3170
28333	0.3806	0.3170
28334	0.3806	0.3169
28335	0.3806	0.3169
28336	0.3806	0.3169
28337	0.3806	0.3169
28338	0.3806	0.3169
28339	0.3806	0.3169
28340	0.3806	0.3169
28341	0.3806	0.3169
28342	0.3806	0.3169
28343	0.3806	0.3169
28344	0.3806	0.3169
28345	0.3806	0.3169
28346	0.3806	0.3169
28347	0.3806	0.3169
28348	0.3806	0.3169
28349	0.3806	0.3169
28350	0.3806	0.3169
28351	0.3806	0.3169
28352	0.3806	0.3169
28353	0.3806	0.3169
28354	0.3805	0.3169
28355	0.3805	0.3169
28356	0.3805	0.3169
28357	0.3805	0.3169
28358	0.3805	0.3169
28359	0.3805	0.3169
28360	0.3805	0.3169
28361	0.3805	0.3169
28362	0.3805	0.3169
28363	0.3805	0.3169
28364	0.3805	0.3169
28365	0.3805	0.3168
28366	0.3805	0.3168
28367	0.3805	0.3168
28368	0.3805	0.3168
28369	0.3805	0.3168
28370	0.3805	0.3168
28371	0.3805	0.3168
28372	0.3805	0.3168
28373	0.3805	0.3168
28374	0.3805	0.3168
28375	0.3805	0.3168
28376	0.3805	0.3168
28377	0.3805	0.3168
28378	0.3805	0.3168
28379	0.3804	0.3168
28380	0.3804	0.3168
28381	0.3804	0.3168
28382	0.3804	0.3168
28383	0.3804	0.3168
28384	0.3804	0.3168
28385	0.3804	0.3168
28386	0.3804	0.3168
28387	0.3804	0.3168
28388	0.3804	0.3168
28389	0.3804	0.3168
28390	0.3804	0.3168
28391	0.3804	0.3168
28392	0.3804	0.3168
28393	0.3804	0.3168
28394	0.3804	0.3168
28395	0.3804	0.3167
28396	0.3804	0.3167
28397	0.3804	0.3167
28398	0.3804	0.3167
28399	0.3804	0.3167
28400	0.3804	0.3167
28401	0.3804	0.3167
28402	0.3804	0.3167
28403	0.3804	0.3167
28404	0.3803	0.3167
28405	0.3803	0.3167
28406	0.3803	0.3167
28407	0.3803	0.3167
28408	0.3803	0.3167
28409	0.3803	0.3167
28410	0.3803	0.3167
28411	0.3803	0.3167
28412	0.3803	0.3167
28413	0.3803	0.3167
28414	0.3803	0.3167
28415	0.3803	0.3167
28416	0.3803	0.3167
28417	0.3803	0.3167
28418	0.3803	0.3167
28419	0.3803	0.3167
28420	0.3803	0.3167
28421	0.3803	0.3167
28422	0.3803	0.3167
28423	0.3803	0.3167
28424	0.3803	0.3167
28425	0.3803	0.3167
28426	0.3803	0.3166
28427	0.3803	0.3166
28428	0.3803	0.3166
28429	0.3802	0.3166
28430	0.3802	0.3166
28431	0.3802	0.3166
28432	0.3802	0.3166
28433	0.3802	0.3166
28434	0.3802	0.3166
28435	0.3802	0.3166
28436	0.3802	0.3166
28437	0.3802	0.3166
28438	0.3802	0.3166
28439	0.3802	0.3166
28440	0.3802	0.3166
28441	0.3802	0.3166
28442	0.3802	0.3166
28443	0.3802	0.3166
28444	0.3802	0.3166
28445	0.3802	0.3166
28446	0.3802	0.3166
28447	0.3802	0.3166
28448	0.3802	0.3166
28449	0.3802	0.3166
28450	0.3802	0.3166
28451	0.3802	0.3166
28452	0.3802	0.3166
28453	0.3802	0.3166
28454	0.3801	0.3166
28455	0.3801	0.3166
28456	0.3801	0.3165
28457	0.3801	0.3165
28458	0.3801	0.3165
28459	0.3801	0.3165
28460	0.3801	0.3165
28461	0.3801	0.3165
28462	0.3801	0.3165
28463	0.3801	0.3165
28464	0.3801	0.3165
28465	0.3801	0.3165
28466	0.3801	0.3165
28467	0.3801	0.3165
28468	0.3801	0.3165
28469	0.3801	0.3165
28470	0.3801	0.3165
28471	0.3801	0.3165
28472	0.3801	0.3165
28473	0.3801	0.3165
28474	0.3801	0.3165
28475	0.3801	0.3165
28476	0.3801	0.3165
28477	0.3801	0.3165
28478	0.3801	0.3165
28479	0.3800	0.3165
28480	0.3800	0.3165
28481	0.3800	0.3165
28482	0.3800	0.3165
28483	0.3800	0.3165
28484	0.3800	0.3165
28485	0.3800	0.3165
28486	0.3800	0.3165
28487	0.3800	0.3164
28488	0.3800	0.3164
28489	0.3800	0.3164
28490	0.3800	0.3164
28491	0.3800	0.3164
28492	0.3800	0.3164
28493	0.3800	0.3164
28494	0.3800	0.3164
28495	0.3800	0.3164
